	approximate_current_flow_betweenness_centrality	betweenness	closeness_centrality	communicability_centrality_exp	current_flow_betweenness_centrality	degree	degree-vs	eccentricity	eigenvector_centrality	importance	label	load_centrality	nature	pers_mes_characters	pers_mes_rss	pers_mes_scenes	pers_mes_sps	position	role	sex	importance-nr	is_protagonist	is_lover	is_antagonist	is_primary	is_minor	antagonist	lover	degree-rel	betweenness-rel	position-rel	work	total_characters
#lore	0.16081632653061229	0.03571428571428571	1.0	159.1961224672638	0.1598639455782313	8	800	1	0.3685704626220237	secondary	Don Lorenzo	0.035714285714285705	person	9994	71	11	78	7	other	M	2	0	0	0	0	0	0	0	0.8888888888888888	0.003968253968253968	0.7777777777777778	bette002_Echegaray_Mancha	9
#juli	0.10829931972789117	0.0	0.8	108.69867216476685	0.10714285714285719	6	600	2	0.30387627607165646	primary	Julio	0.0	person	3379	51	2	33	8	antagonist	M	1	0	0	1	1	0	1	0	0.6666666666666666	0.0	0.8888888888888888	bette002_Echegaray_Mancha	9
#just	0.14748299319727895	0.03571428571428571	1.0	159.19612246726376	0.15986394557823122	8	800	1	0.3685704626220237	secondary	Don Justo	0.035714285714285705	person	25948	100	23	280	6	other	M	2	0	0	0	0	0	0	0	0.8888888888888888	0.003968253968253968	0.6666666666666666	bette002_Echegaray_Mancha	9
#conc	0.1551020408163266	0.03571428571428571	1.0	159.19612246726373	0.15986394557823136	8	800	1	0.3685704626220237	secondary	Doña Concepción	0.035714285714285705	person	15000	59	15	192	3	other	F	2	0	0	0	0	0	0	0	0.8888888888888888	0.003968253968253968	0.3333333333333333	bette002_Echegaray_Mancha	9
#cria	0.09142857142857144	0.0	0.7272727272727273	80.464210722662	0.08730158730158731	5	500	2	0.2608615419092876	minor	Criados,	0.0	person	95	7	3	3	9	other	0	3	0	0	0	0	1	0	0	0.5555555555555556	0.0	1.0	bette002_Echegaray_Mancha	9
#enri	0.10829931972789118	0.0	0.8	108.69867216476685	0.10714285714285718	6	600	2	0.3038762760716565	primary	Enriqueta	0.0	person	19206	174	17	222	2	antagonist	F	1	0	0	1	1	0	1	0	0.6666666666666666	0.0	0.2222222222222222	bette002_Echegaray_Mancha	9
#mati	0.15510204081632656	0.03571428571428571	1.0	159.19612246726373	0.1598639455782313	8	800	1	0.3685704626220237	primary	Matilde	0.035714285714285705	person	32584	199	20	306	1	protagonist	F	1	1	0	0	1	0	0	0	0.8888888888888888	0.003968253968253968	0.1111111111111111	bette002_Echegaray_Mancha	9
#dolo	0.07619047619047621	0.0	0.7272727272727273	80.46421072266202	0.08730158730158724	5	500	2	0.2608615419092876	minor	Dolores	0.0	person	1130	4	2	23	4	other	F	3	0	0	0	0	1	0	0	0.5555555555555556	0.0	0.4444444444444444	bette002_Echegaray_Mancha	9
#fern	0.16843537414965998	0.03571428571428571	1.0	159.19612246726373	0.15986394557823122	8	800	1	0.3685704626220237	primary	Fernando	0.035714285714285705	person	15455	171	15	173	5	lover	M	1	0	1	0	1	0	0	1	0.8888888888888888	0.003968253968253968	0.5555555555555556	bette002_Echegaray_Mancha	9
