	id	label	description
0	#cant	Canto de voces	
1	#juan	Juan	
2	#yerm	Yerma	
3	#mari	María	
4	#víct	Víctor	
5	#viej	Vieja	
6	#much	Muchacha	
7	#lava	Lavandera	
8	#cuna	Cuñada	
9	#dolo	Dolores	
10	#muje	Mujer	
11	#coro	Coro de mujeres	
12	#hemb	Hembra	
13	#homb	Hombre	
14	#nin	Niño	
15	#mach	Macho	
